jobid,submit,start,end,nnodes,duration,max_memory,randomness
685,170566852,170566974,170566982,1,7,57,0.08
686,170566852,170566858,170567222,4,363,35,0.04
687,170566852,170566974,170566982,1,7,30,0.68
688,170566852,170566858,170567222,4,363,32,0.87
689,170566852,170566980,170566988,1,7,17,0.78
690,170566852,170566982,170566990,1,8,75,0.6
691,170566853,170566983,170566991,1,7,30,0.54
692,170566853,170566983,170566991,1,7,23,0.18
693,170566853,170566992,170567000,1,8,41,0.6
694,170566853,170566992,170566999,1,7,17,0.3
695,170566853,170566992,170566999,1,7,17,0.14
696,170566853,170566993,170567000,1,7,23,0.25
697,170566853,170567001,170567008,1,7,30,0.12
698,170566853,170567001,170567009,1,7,17,0.41
699,170566853,170567001,170567009,1,7,17,0.31
700,170566853,170567002,170567009,1,7,23,1.0
701,170566858,170566870,170566898,5,27,24,0.26
702,170566858,170567352,170567715,4,362,36,0.36
703,170566858,170567352,170567715,4,362,36,0.14
704,170566858,170567223,170567586,4,362,32,0.41
705,170566858,170567352,170567715,4,362,36,0.04
706,170566858,170567352,170567715,4,363,36,0.47
707,170566858,170567352,170567715,4,362,39,0.35
708,170566858,170567352,170567715,4,362,36,0.78
709,170566858,170567352,170567715,4,362,35,0.45
710,170566868,170566869,170566873,1,4,20,0.88
711,170566877,170566883,170566936,2,52,64,1.0
712,170566879,170566883,170566934,2,51,73,0.59
713,170566880,170566883,170566933,2,50,62,0.24
714,170566881,170566883,170566934,2,50,62,0.65
715,170566882,170566883,170566933,2,50,62,0.36
716,170566895,170566896,170566900,3,3,31,0.18
717,170566920,170566945,170568353,3,1407,87,0.04
718,170566920,170566933,170567018,5,85,26,0.67
719,170566943,170566945,170566997,2,51,73,0.67
720,170566949,170566949,170566952,1,3,18,0.57
721,170566953,170566953,170567260,1,307,19,0.26
722,170566958,170566958,170567393,1,434,19,0.37
723,170566958,170567405,170569576,1,2170,33,0.81
724,170566958,170569904,170572080,1,2175,21,0.32
725,170566958,170573091,170575264,1,2173,19,0.32
726,170566959,170577135,170579309,1,2173,19,0.64
727,170566959,170579310,170581480,1,2169,18,0.89
728,170566959,170566959,170567393,1,434,18,0.17
729,170566959,170567431,170569601,1,2170,18,0.58
730,170566959,170569917,170572096,1,2179,20,0.1
731,170566959,170573091,170575262,1,2171,57,0.51
732,170566959,170577135,170579308,1,2173,41,0.75
733,170566959,170579310,170581480,1,2169,18,0.16
734,170566959,170566959,170567394,1,435,31,0.46
735,170566959,170567431,170569602,1,2170,18,0.87
736,170566959,170569917,170572091,1,2173,19,0.28
737,170566959,170573103,170575274,1,2171,19,0.21
738,170566959,170577184,170579355,1,2171,19,0.45
739,170566959,170579357,170581531,1,2174,23,0.85
740,170566959,170566959,170567379,1,419,19,0.72
741,170566959,170567391,170569516,1,2125,486,0.07
742,170566959,170569917,170572041,1,2124,28,0.93
743,170566959,170573053,170575182,1,2128,18,0.8
744,170566959,170577050,170579176,1,2126,18,0.84
745,170566959,170579195,170581323,1,2127,22,0.36
746,170566959,170566960,170567379,1,419,18,0.06
747,170566959,170567391,170569520,1,2128,24,0.92
748,170566959,170569917,170572047,1,2129,91,0.31
749,170566959,170573053,170575177,1,2123,18,0.66
750,170566959,170577012,170579137,1,2124,18,0.73
751,170566959,170579160,170581285,1,2125,23,0.56
752,170566959,170566960,170567381,1,421,19,0.86
753,170566959,170567391,170569516,1,2124,19,0.32
754,170566959,170569917,170572045,1,2127,95,0.52
755,170566959,170573053,170575176,1,2122,20,0.76
756,170566959,170577025,170579153,1,2127,44,0.04
757,170566959,170579195,170581321,1,2126,22,0.67
758,170566959,170566960,170567372,1,411,18,0.82
759,170566959,170567378,170569483,1,2104,24,0.25
760,170566960,170569892,170571981,1,2089,19,0.84
761,170566960,170573053,170575141,1,2088,36,0.2
762,170566960,170577012,170579106,1,2093,18,0.97
763,170566960,170579156,170581249,1,2093,20,0.52
764,170566960,170566960,170567373,1,413,18,0.51
765,170566960,170567378,170569476,1,2098,19,0.13
766,170566960,170569892,170571981,1,2089,20,0.51
767,170566960,170573053,170575134,1,2080,19,0.85
768,170566960,170576976,170579063,1,2087,19,0.77
769,170566960,170579065,170581153,1,2088,19,0.47
770,170566960,170566960,170567373,1,412,20,0.78
771,170566960,170567378,170569482,1,2103,19,0.1
772,170566960,170569892,170571979,1,2086,18,0.21
773,170566960,170573041,170575129,1,2088,17,0.86
774,170566960,170576915,170578998,1,2082,19,0.76
775,170566960,170578999,170581086,1,2086,19,0.06
776,170566960,170566960,170567392,1,432,33,0.83
777,170566960,170567431,170569574,1,2143,19,0.35
778,170566960,170569917,170572063,1,2146,21,0.62
779,170566960,170573078,170575225,1,2147,18,0.76
780,170566960,170577123,170579268,1,2145,19,0.11
781,170566960,170579270,170581415,1,2145,21,0.78
782,170566960,170566960,170567393,1,432,18,0.73
783,170566960,170567431,170569577,1,2146,40,0.68
784,170566960,170569904,170572049,1,2144,20,0.7
785,170566960,170573053,170575197,1,2144,19,0.35
786,170566960,170577111,170579251,1,2140,19,0.27
787,170566960,170579254,170581400,1,2146,18,0.72
788,170566960,170566961,170567394,1,432,21,0.98
789,170566960,170567431,170569579,1,2148,56,0.86
790,170566960,170569917,170572062,1,2144,25,0.05
791,170566960,170573065,170575215,1,2149,43,0.29
792,170566960,170577123,170579267,1,2144,21,0.13
793,170566960,170579269,170581415,1,2145,17,0.14
794,170566961,170566961,170567392,1,430,19,0.83
795,170566961,170567431,170569570,1,2138,19,0.85
796,170566961,170569904,170572040,1,2136,23,0.86
797,170566961,170573053,170575186,1,2133,19,0.87
798,170566961,170577062,170579194,1,2132,30,0.27
799,170566961,170579196,170581326,1,2130,30,0.25
800,170566961,170566961,170567392,1,430,40,0.57
801,170566961,170567431,170569571,1,2139,21,0.46
802,170566961,170569917,170572050,1,2133,19,0.56
803,170566961,170573053,170575189,1,2135,18,0.34
804,170566961,170577074,170579210,1,2136,41,0.03
805,170566961,170579212,170581347,1,2134,41,0.8
806,170566961,170566961,170567393,1,431,55,0.06
807,170566961,170567431,170569568,1,2137,20,0.63
808,170566961,170569904,170572046,1,2141,19,0.19
809,170566961,170573053,170575187,1,2134,21,0.64
810,170566961,170577111,170579250,1,2139,17,0.67
811,170566961,170579252,170581381,1,2129,41,0.09
812,170566961,170566961,170567383,1,422,24,0.67
813,170566961,170567391,170569519,1,2127,20,0.27
814,170566961,170569917,170572046,1,2128,23,0.53
815,170566961,170573053,170575175,1,2122,18,0.83
816,170566961,170577012,170579136,1,2124,19,0.98
817,170566961,170579162,170581282,1,2119,20,0.59
818,170566961,170566961,170567381,1,419,18,0.4
819,170566961,170567391,170569513,1,2121,18,0.48
820,170566961,170569892,170572018,1,2126,19,0.08
821,170566961,170573053,170575170,1,2117,19,0.96
822,170566961,170577012,170579139,1,2126,20,0.09
823,170566961,170579195,170581312,1,2116,23,0.43
824,170566961,170566963,170567384,1,421,490,0.49
825,170566961,170567391,170569516,1,2124,25,0.46
826,170566961,170569917,170572046,1,2129,94,0.63
827,170566961,170573053,170575178,1,2124,18,0.96
828,170566962,170577038,170579158,1,2120,23,0.74
829,170566962,170579195,170581320,1,2124,22,0.75
830,170566977,170566977,170567114,1,136,18,0.97
831,170567001,170567003,170567006,1,2,41,0.96
832,170567008,170567008,170567012,1,3,41,0.68
833,170567011,170567011,170567046,1,34,23,0.71
834,170567015,170567015,170567021,1,6,18,0.7
835,170567018,170567019,170567743,1,724,31,0.64
836,170567021,170567210,170571246,1,4036,41,0.02
837,170567029,170567032,170567080,16,48,68,0.68
838,170567047,170567047,170567710,1,662,36,0.13
839,170567050,170567050,170567225,1,174,19,0.12
840,170567054,170567055,170567059,1,3,17,0.9
841,170567054,170567056,170567062,1,5,18,0.25
842,170567057,170567082,170567806,1,724,22,0.96
843,170567057,170567057,170567340,64,282,74,0.91
844,170567061,170567199,170569363,64,2163,96,0.89
845,170567064,170567064,170567072,1,7,51,0.71
846,170567064,170567064,170567072,1,7,17,0.27
847,170567064,170567064,170567072,1,7,18,0.52
848,170567064,170567073,170567083,1,10,17,0.59
849,170567064,170567074,170567081,1,7,18,0.96
850,170567064,170567074,170567081,1,7,51,0.12
851,170567064,170567083,170567090,1,7,17,0.86
852,170567064,170567083,170567090,1,7,45,0.38
853,170567064,170567085,170567092,1,7,18,0.02
854,170567064,170567091,170567098,1,7,18,0.77
855,170567064,170567091,170567099,1,7,18,0.6
856,170567064,170567092,170567100,1,7,18,0.71
857,170567064,170567100,170567108,1,7,18,0.29
858,170567064,170567100,170567108,1,7,18,0.01
859,170567064,170567100,170567108,1,7,17,0.16
860,170567069,170567133,170567858,1,724,27,0.02
861,170567080,170567082,170567201,1,118,37,0.85
862,170567087,170567095,170567112,5,16,20,0.6
863,170567094,170567287,170575163,1,7875,47,0.54
864,170567095,170567287,170573484,1,6196,47,0.4
865,170567109,170569393,170569588,2,195,88,0.42
866,170567120,170567133,170567172,5,38,25,0.39
867,170567124,170567146,170567646,1,499,21,0.3
868,170567125,170567125,170567134,1,8,17,0.44
869,170567125,170567125,170567134,1,8,18,0.1
870,170567125,170567126,170567134,1,8,18,0.67
871,170567125,170567134,170567144,1,9,18,0.97
872,170567126,170567136,170567143,1,7,18,0.4
873,170567126,170567136,170567143,1,7,18,0.89
874,170567126,170567145,170567153,1,8,17,0.33
875,170567126,170567145,170567153,1,8,18,0.25
876,170567126,170567145,170567153,1,8,17,0.9
877,170567126,170567155,170567163,1,8,17,0.58
878,170567126,170567155,170567163,1,8,17,0.55
879,170567126,170567155,170567163,1,8,17,0.9
880,170567126,170567165,170567173,1,7,17,0.36
881,170567126,170567165,170567174,1,8,18,0.73
882,170567126,170567165,170567173,1,7,17,0.8
883,170567126,170567174,170567182,1,7,17,0.3
884,170567126,170567174,170567183,1,8,17,0.63
885,170567126,170567174,170567182,1,7,17,0.31
886,170567126,170567184,170567191,1,7,17,0.25
887,170567126,170567184,170567191,1,7,17,0.66
888,170567126,170567184,170567192,1,7,19,0.62
889,170567126,170567193,170567200,1,7,18,0.0
890,170567126,170567194,170567201,1,7,19,0.61
891,170567126,170567198,170567205,1,7,18,0.11
892,170567126,170567203,170567210,1,7,18,0.58
893,170567126,170567207,170567215,1,7,18,0.15
894,170567126,170567207,170567215,1,7,42,0.62
895,170567126,170567212,170567220,1,7,18,0.16
896,170567126,170567216,170567226,1,10,111,0.1
897,170567126,170567216,170567224,1,7,50,0.12
898,170567126,170567223,170567231,1,8,19,0.29
899,170567126,170567225,170567234,1,8,17,0.95
900,170567126,170567228,170567236,1,8,36,0.84
901,170567126,170567231,170567241,1,10,18,0.32
902,170567126,170567233,170567240,1,7,18,0.55
903,170567126,170567239,170567247,1,7,17,0.98
904,170567127,170567239,170567247,1,7,35,0.49
905,170567127,170567242,170567250,1,7,18,0.19
906,170567127,170567243,170567251,1,7,18,0.16
907,170567127,170567252,170567261,1,8,17,0.2
908,170567127,170567256,170567266,1,9,18,0.83
909,170567127,170567272,170567280,1,8,18,0.81
910,170567127,170567273,170567283,1,9,88,0.1
911,170567127,170567273,170567283,1,10,117,0.78
912,170567127,170567284,170567292,1,8,17,0.03
913,170567127,170567284,170567292,1,7,36,0.42
914,170567127,170567284,170567292,1,7,66,0.86
915,170567127,170567287,170567296,1,8,53,0.67
916,170567127,170567294,170567302,1,8,18,0.4
917,170567127,170567294,170567301,1,7,19,0.58
918,170567127,170567294,170567301,1,7,19,0.77
919,170567127,170567304,170567311,1,7,18,0.42
920,170567127,170567329,170567337,1,7,18,0.77
921,170567127,170567330,170567340,1,10,18,0.81
922,170567127,170567383,170567391,1,7,34,0.45
923,170567127,170567394,170567403,1,8,34,0.44
924,170567127,170567398,170567407,1,8,18,0.11
925,170567127,170567405,170567413,1,7,18,0.29
926,170567127,170567408,170567416,1,7,18,0.91
927,170567127,170567413,170567423,1,10,17,0.59
928,170567127,170567414,170567422,1,7,83,0.99
929,170567127,170567418,170567426,1,7,37,0.14
930,170567127,170567425,170567432,1,7,17,0.29
931,170567127,170567425,170567432,1,7,18,0.44
932,170567127,170567434,170567441,1,7,18,0.4
933,170567134,170567184,170567685,1,500,21,0.1
934,170567149,170567149,170567160,1,11,18,0.34
935,170567162,170568090,170568206,1,116,25,0.01
936,170567171,170567184,170567687,1,502,21,0.49
937,170567174,170567174,170567190,1,15,18,0.1
938,170567178,170567184,170567226,5,41,23,0.91
939,170567182,170567184,170567685,1,500,21,0.95
940,170567185,170567210,170567713,1,502,22,0.76
941,170567188,170567190,170567211,2,21,111,0.5
942,170567205,170567223,170567706,1,482,19,0.61
